,Z,D,FTAScore,NCAScore,NVCAFlag,DMF,Sex,White,SexWhite,Age,PendingChargeAtTimeOfOffense,NCorNonViolentMisdemeanorCharge,ViolentMisdemeanorCharge,ViolentFelonyCharge,NonViolentFelonyCharge,PriorMisdemeanorConviction,PriorFelonyConviction,PriorViolentConviction,PriorSentenceToIncarceration,PriorFTAInPastTwoYears,PriorFTAOlderThanTwoYears,Staff_ReleaseRecommendation,Y_NCA,Y_NVCA,Y_FTA,Hearing Date
624,0.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,71
625,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,71
626,0.0,1.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,73
627,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72
628,0.0,2.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,31.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,72
629,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,72
630,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,71
631,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,72
632,1.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,71
633,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,71
634,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,72
635,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72
636,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,72
637,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,72
638,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,72
639,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,72
640,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72
641,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72
642,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,72
643,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,73
644,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,72
645,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,73
646,1.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,73
647,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,72
648,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,73
649,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,73
650,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,73
651,0.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,49.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,73
652,0.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,99
653,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,76
654,1.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,85
655,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,148
656,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,120
657,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,74
658,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,73
659,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,74
660,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,73
661,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,74
662,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,74
663,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,90
664,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,60.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,87
665,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,75
666,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,75
667,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,74
668,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,75
669,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,74
670,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,75
671,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,83
672,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,87
673,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,76
674,0.0,1.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,79
675,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,76
676,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,76
677,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,79
678,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,86
679,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,75
680,0.0,0.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,48.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,75
681,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,77
682,0.0,0.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,49.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,77
683,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,77
684,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,77
685,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,77
686,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,77
687,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,77
688,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,77
689,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,77
690,0.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,77
691,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,77
692,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,77
693,1.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,79
694,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,104
695,1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,78
696,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,78
697,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,78
698,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,80
699,0.0,1.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,83
700,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,160
701,1.0,1.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,120
702,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,78
703,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,84
704,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,108
705,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,79
706,1.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,78
707,0.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,79
708,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,79
709,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,79
710,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,78
711,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,79
712,0.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,79
713,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,80
714,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,79
715,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,80
716,0.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,81
717,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,81
718,0.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,80
719,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,82
720,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,81
721,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,82
722,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,82
723,1.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,82
724,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,82
725,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,81
726,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,81
727,0.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,82
728,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,82
729,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,82
730,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,84
731,0.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,45.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,82
732,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,82
733,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,57.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,82
734,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,82
735,1.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,62.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,82
736,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,82
737,1.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,82
738,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,82
739,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,82
740,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,82
741,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,82
742,1.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,45.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,82
743,0.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,82
744,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,82
745,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,83
746,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,82
747,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,82
748,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,83
749,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,82
750,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,82
751,1.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,83
752,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,83
753,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,83
754,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,83
755,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,83
